,country,article_name,revision_id,article_quality_est,population
20242,Iran,Electoral history of Mohammad Bagher Ghalibaf,784114374,Start,84150000.0
20243,Canada,Louis Riel Sr.,784120111,Start,38190000.0
20244,Papua New Guinea,Kingsford Dibela,784120609,Stub,8950000.0
20245,Somalia,Mohamed Abdi Hayir,784126148,Stub,15893000.0
20246,Spain,José Díez de la Cortina y Olaeta,784129251,FA,47635000.0
20247,China,Yinchang,784136214,C,1402385000.0
20248,Romania,Dimitrie Macedonski,784136470,Start,19241000.0
20249,Bulgaria,Bozhidar Dimitrov,784136646,C,6927000.0
20250,Vanuatu,Dinh Van Than,784138368,C,321000.0
20251,United States,Tony Miller (California),784138992,Start,329878000.0
20252,Tunisia,Maya Jribi,784141188,Start,11896000.0
20253,Belgium,Fernand Cocq,784143763,Stub,11515000.0
20255,Albania,Ymer Dishnica,784148872,Stub,2838000.0
20256,Brazil,José Reinaldo de Lima,784155995,Start,211812000.0
20257,Russia,Dmitry Bludov,784157883,Start,146733000.0
20258,Russia,Dmitry Sipyagin,784158068,Start,146733000.0
20259,Nicaragua,Roberto Sacasa,784158502,Start,6596000.0
20260,South Sudan,Mayol Kur Akuei,784159589,Stub,11194000.0
20261,Romania,Constantin Dobrescu-Argeș,784160123,FA,19241000.0
20262,China,Dodo (prince),784164246,C,1402385000.0
20264,Japan,Yoshinobu Ohira,784168700,Stub,125967000.0
20265,Azerbaijan,Elmar Valiyev,784171048,Stub,10108000.0
20266,Cuba,Andrés Domingo y Morales del Castillo,784172592,Stub,11281000.0
20268,Tuvalu,Faimalaga Luka,784186127,Start,10000.0
20269,Morocco,Driss Lachgar,784193147,Stub,35952000.0
20270,Tuvalu,Taukelina Finikaso,784197833,Start,10000.0
20271,Netherlands,Douwe Sirtema van Grovestins,784206691,Start,17467000.0
20273,Argentina,Hilario Ramos Mexía,784213915,Start,45377000.0
20275,Serbia,Dragutin Jovanović-Lune,784216706,Start,6957000.0
20276,France,Yannick Jadot,784217962,Start,64940000.0
20277,Spain,Gregorio Ramos Mexía,784218039,Start,47635000.0
20278,Germany,Hedwig Dransfeld,784218040,Start,83300000.0
20279,Slovakia,Michal Drobný,784223555,Start,5462000.0
20280,Poland,Franciszek Ksawery Drucki-Lubecki,784225074,C,38368000.0
20281,"Korea, South",Hong Uwon,784233399,Stub,51781000.0
20282,Taiwan,Kuan Bi-ling,784234199,Start,23610000.0
20283,Paraguay,Juan Ramírez de Velasco,784236444,Start,7255000.0
20284,New Zealand,Electoral history of John Ballance,784238454,Start,4987000.0
20285,United States,Barbara Boggs Sigmund,784238885,Start,329878000.0
20286,Australia,Ivor MacGillivray,784241013,Start,25754000.0
20287,Cape Verde,Abílio Duarte,784247576,Start,556000.0
20288,France,Tanneguy Duchâtel,784250322,Stub,64940000.0
20289,Turkey,Medet Serhat,784252832,C,83737000.0
20290,Australia,Gordon Nuttall,784261765,C,25754000.0
20291,Pakistan,Abdullah Haroon,784263750,Start,220940000.0
20292,Russia,Ivan Durnovo,784264764,Start,146733000.0
20293,Ireland,Bridget Rice,784264903,Stub,5003000.0
20294,Bahrain,"Salman, Crown Prince of Bahrain",784266697,C,1465000.0
20295,Poland,Sofia Dzerzhinskaya,784274857,Stub,38368000.0
20296,Yemen,Mohamed al-Atifi,784282974,Stub,29826000.0
20297,Yemen,Mohamed Abdullah al-Kawsi,784283119,Stub,29826000.0
20298,Romania,Ion Emanuel Florescu,784308305,Stub,19241000.0
20299,Romania,Barbu Catargiu,784308626,C,19241000.0
20300,France,Édouard Grinda,784313465,Stub,64940000.0
20301,Denmark,Edvard Brandes,784316469,Start,5829000.0
20302,Paraguay,Esperanza Martínez (politician),784319116,Stub,7255000.0
20303,Chile,Alfredo Moreno Charme,784320685,Stub,19470000.0
20304,Germany,Edwin Gebauer,784323619,Stub,83300000.0
20305,Ecuador,Alfredo Baquerizo,784324271,Stub,17511000.0
20306,Israel,Paul Eidelberg,784331631,Start,9216000.0
20307,China,Eidu,784332012,Start,1402385000.0
20308,Spain,Esteban Rodríguez Miró,784332282,GA,47635000.0
20309,India,Meghraj Tawar,784334470,C,1400100000.0
20310,Norway,Einar Thambarskelfir,784334563,C,5387000.0
20311,Ecuador,Eloy Alfaro,784339113,C,17511000.0
20312,Iran,Mehdi Isazadeh,784340192,Stub,84150000.0
20313,Maldives,Dunya Maumoon,784341377,Start,541000.0
20314,United States,Edward C. Krause,784341891,Stub,329878000.0
20315,Azerbaijan,Mehdi bey Hajinski,784341903,Start,10108000.0
20316,Mongolia,Rinchingiin Elbegdorj,784342538,C,3361000.0
20317,Qatar,Mohammed bin Thani,784346260,B,2839000.0
20318,Venezuela,Elena Frías de Chávez,784350993,Stub,28645000.0
20319,Netherlands,Mei Li Vos,784351662,C,17467000.0
20320,Peru,Carlos Maria Elías y de la Quintana,784353599,Stub,32824000.0
20321,United Kingdom,Jennie Elias,784353659,Stub,67160000.0
20322,Japan,Kazuko Saito,784358956,Stub,125967000.0
20323,South Africa,Bess Nkabinde,784360449,C,59628000.0
20324,Japan,Shunroku Hata,784361847,C,125967000.0
20325,Russia,Daniel Elmen,784364138,Stub,146733000.0
20326,Palestinian Territory,Emil Ghuri,784373796,Stub,5008000.0
20327,Iran,Behafarid,784374287,Stub,84150000.0
20328,Angola,João Bernardo de Miranda,784374404,C,32522000.0
20329,Cape Verde,List of Presidents of Cape Verde,784384087,Start,556000.0
20330,Sweden,Engelbrekt Engelbrektsson,784387002,Start,10377000.0
20331,Philippines,Datu Amir Baraguir,784391189,Stub,109581000.0
20332,Portugal,Rui Pereira (politician),784391270,Stub,10255000.0
20333,Somalia,Abdinur Sheikh Mohamed,784394537,Stub,15893000.0
20334,Spain,León Ortiz de Rozas,784394850,Start,47635000.0
20336,Zimbabwe,Josiah Mushore Chinamano,784396785,Stub,14863000.0
20337,India,Melhupra Vero,784397096,Stub,1400100000.0
20338,Bangladesh,Jahangir Mohammad Adel,784399640,Stub,169809000.0
20339,United States,Melissa Helmbrecht,784404386,C,329878000.0
20340,Bangladesh,Ashrafuddin Ahmad Chowdhury,784405923,Start,169809000.0
20341,Azerbaijan,Maciej Sulkiewicz,784407072,Start,10108000.0
20343,Algeria,Azzedine Mihoubi,784420611,Start,44357000.0
20344,Nigeria,Omobola Johnson,784420624,Start,206140000.0
20345,Spain,Graciano Antuña,784420637,Stub,47635000.0
20346,Kenya,Death of Mutula Kilonzo,784422245,C,53528000.0
20347,Papua New Guinea,"Members of the National Parliament of Papua New Guinea, 1972–1977",784425847,Start,8950000.0
20348,Turkey,Bekir Sami Kunduh,784427922,Start,83737000.0
20349,Suriname,Robert Ameerali,784433966,Stub,605000.0
20350,Kenya,Nicholas Gumbo,784436280,Stub,53528000.0
20351,Ghana,Joseph Rockson,784437905,Stub,31073000.0
20353,Denmark,Erling Olsen,784440138,Stub,5829000.0
20354,Cambodia,Men Sam An,784442393,Stub,15497000.0
20355,Morocco,Khalihenna Ould Errachid,784444000,C,35952000.0
20356,United Kingdom,"Sir William Erskine, 2nd Baronet",784444507,C,67160000.0
20357,Germany,Franz Erwein von Schönborn-Wiesentheid,784444926,Start,83300000.0
20358,Latvia,Valērija Seile,784445106,Stub,1902000.0
20359,Belgium,Marcel Storme,784450234,Stub,11515000.0
20360,Spain,Alonso de Estrada,784454344,C,47635000.0
20361,Ireland,Albert Henry Hime,784458710,Start,5003000.0
20362,United Kingdom,"Alexander Bernstein, Baron Bernstein of Craigweil",784462001,Stub,67160000.0
20364,Colombia,Euclídes de Angulo,784463296,Stub,49444000.0
20365,Philippines,Proceso Alcala,784466759,Start,109581000.0
20366,United Kingdom,Alexander Tucker (commissioner),784472086,Stub,67160000.0
20367,United Kingdom,Andy Brooks,784473817,Stub,67160000.0
20368,Venezuela,Mercedes Pulido,784480263,Stub,28645000.0
20369,Turkey,Safa Giray,784488126,Start,83737000.0
20370,Fiji,Mereseini Vuniwaqa,784496062,Start,896000.0
20371,Bangladesh,Kabori Sarwar,784499082,C,169809000.0
20372,Egypt,Mahmoud Abdel Rahman Fahmy,784503020,Start,100803000.0
20374,Estonia,Johan Kõpp,784508377,Start,1331000.0
20375,Italy,Giuseppe Falcomatà,784509082,Stub,60296000.0
20376,Luxembourg,Johannes Olav Fallize,784512229,C,632000.0
20377,Mauritius,President of Mauritius,784515275,GA,1265000.0
20378,Netherlands,Arjan El Fassed,784531281,Start,17467000.0
20379,United States,Alfred R. Lea,784534150,Stub,329878000.0
20380,Laos,Faydang Lobliayao,784537505,Start,7242000.0
20381,Ireland,John Savage (Irish politician),784540326,Start,5003000.0
20382,Norway,Hans Aas,784543228,Stub,5387000.0
20383,Switzerland,Fritz Platten,784548645,Start,8634000.0
20384,Mexico,Felipe Berriozábal,784549140,Start,127792000.0
20385,United States,Felix Grundy McConnell,784549737,Start,329878000.0
20386,United States,Davis political family,784552501,B,329878000.0
20387,Iraq,Bayan Nouri,784553121,Start,39725000.0
20388,Finland,Fennoman movement,784555022,Start,5529000.0
20389,United Kingdom,Allan Powell,784562540,Stub,67160000.0
20391,United Kingdom,"Amir Bhatia, Baron Bhatia",784563047,Start,67160000.0
20392,United Kingdom,"Anthony Clarke, Baron Clarke of Hampstead",784565320,Start,67160000.0
20393,United Kingdom,"Anthony Grabiner, Baron Grabiner",784565467,C,67160000.0
20394,New Zealand,Arnold Reedy,784567948,Start,4987000.0
20395,United Kingdom,"Arthur Hazlerigg, 1st Baron Hazlerigg",784569037,Start,67160000.0
20396,New Zealand,Audrey Ngaere Gale,784570968,Stub,4987000.0
20397,New Zealand,Barbara Goodman,784571784,Start,4987000.0
20398,Bolivia,Eliodoro Villazón,784574502,Start,11633000.0
20399,Ireland,Darrell Figgis,784575431,C,5003000.0
20400,Slovenia,Spomenka Hribar,784578705,C,2103000.0
20401,Iran,Hossein Ghods-Nakhai,784585874,Start,84150000.0
20402,Iran,Sardar Rafie Yanehsari,784587393,Stub,84150000.0
20403,Pakistan,Khair Bakhsh Marri,784589958,Start,220940000.0
20404,Taiwan,Huang Chih-hsiung,784601783,Start,23610000.0
20405,Italy,Domingo Belgrano,784613462,Start,60296000.0
20406,Chile,Juan Esteban Montero,784625711,Start,19470000.0
20407,Cambodia,Mey Norn,784629286,Stub,15497000.0
20408,Bangladesh,Latifur Rahman,784632088,Start,169809000.0
20409,Mexico,Carlos Gálvez Betancourt,784632112,Stub,127792000.0
20410,India,P. V. Kurian,784634784,Stub,1400100000.0
20411,Papua New Guinea,Barry Holloway,784639124,C,8950000.0
20412,United Kingdom,"Beatrice Plummer, Baroness Plummer",784640096,Stub,67160000.0
20413,New Zealand,Ben Couch,784640359,C,4987000.0
20414,New Zealand,Betsy Robertson Eyre,784641175,Stub,4987000.0
20415,New Zealand,Betty Bourke,784641192,Start,4987000.0
20416,New Zealand,Bill Rogers (New Zealand politician),784641585,Start,4987000.0
20417,Iraq,List of Iraqi Information Ministers,784642119,Stub,39725000.0
20418,New Zealand,Bob Francis (rugby referee),784642169,Start,4987000.0
20419,France,Charles-Claude Flahaut de la Billaderie,784642638,Stub,64940000.0
20420,Grenada,Carlyle Glean,784644591,Stub,113000.0
20421,Germany,Heinrich Fleißner,784647257,Start,83300000.0
20422,Spain,Gabriel von Salamanca-Ortenburg,784647481,Start,47635000.0
20423,India,Chakravarthi V. Narasimhan,784647544,Start,1400100000.0
20424,Ireland,Charles Coghlan (politician),784648242,FA,5003000.0
20425,New Zealand,Christina Allan Massey,784651808,Stub,4987000.0
20426,Thailand,Wan Muhamad Noor Matha,784652030,Start,66534000.0
20427,New Zealand,Clutha Mackenzie,784653410,Start,4987000.0
20428,New Zealand,Cora Louisa Burrell,784654332,Stub,4987000.0
20429,United Kingdom,Philip Sandys Melvill,784655164,Stub,67160000.0
20430,India,Shahab-ud-Din Virk,784656510,Stub,1400100000.0
20431,India,Abdul Haye,784656568,Start,1400100000.0
20432,France,Célestin Hennion,784658270,C,64940000.0
20433,United Kingdom,"David Gold, Baron Gold",784659646,Stub,67160000.0
20434,Netherlands,Joan Maetsuycker,784661590,Stub,17467000.0
20435,Palestinian Territory,Ali Jarbawi,784662302,Start,5008000.0
20436,South Africa,Hendrik Swellengrebel,784664528,Stub,59628000.0
20437,United Kingdom,"Dora Gaitskell, Baroness Gaitskell",784665644,Start,67160000.0
20438,New Zealand,Dorothy Constance Blomfield,784665746,Stub,4987000.0
20439,New Zealand,Dorothy Pauline McNab,784665832,Stub,4987000.0
20440,Zimbabwe,Michael Bimha,784668448,Stub,14863000.0
20441,Austria,Ingo Appelt,784669247,Stub,8914000.0
20442,United Kingdom,Edward Arthur Carr,784669757,Stub,67160000.0
20443,Romania,Ioan Flueraș,784670194,B,19241000.0
20444,Gambia,Edward Francis Small,784670990,Start,2417000.0
20445,United Kingdom,"Edward Levy-Lawson, 1st Baron Burnham",784671754,Start,67160000.0
20446,Turkey,Orhan Eyüpoğlu,784677165,Stub,83737000.0
20447,New Zealand,Flora McMillan Forde,784679223,Stub,4987000.0
20448,Solomon Islands,Francis Billy Hilly,784679794,C,715000.0
20449,Bangladesh,Kazi Shah Mofazzal Hossain Kaikobad,784680224,Stub,169809000.0
20450,Netherlands,Adriaan Engelvaart,784680794,Stub,17467000.0
20451,Maldives,Folklore of the Maldives,784681508,B,541000.0
20452,United Kingdom,Frederic Festus Kelly,784684977,GA,67160000.0
20453,Sao Tome and Principe,Adelino Castelo David,784686168,Stub,210000.0
20454,Australia,Michael Cobb,784686381,Start,25754000.0
20456,Poland,Mieczysław Nowicki,784687469,Stub,38368000.0
20457,United States,Fish family,784689730,C,329878000.0
20458,Ireland,G. F. Stewart,784689808,Stub,5003000.0
20459,United Kingdom,"Gary Porter, Baron Porter of Spalding",784690504,Stub,67160000.0
20461,Spain,Jesús Gil,784692076,C,47635000.0
20463,United Kingdom,"George FitzClarence, 1st Earl of Munster",784694319,C,67160000.0
20464,United Kingdom,George Gillon,784694624,Stub,67160000.0
20465,Turkey,Behice Boran,784697338,Start,83737000.0
20466,Turkey,Şaban Dişli,784700651,Stub,83737000.0
20467,Senegal,Ngalandou Diouf,784703363,Start,16744000.0
20468,Cape Verde,Corsino Fortes,784709356,C,556000.0
20469,Greece,Asimakis Fotilas,784715141,Start,10700000.0
20470,France,Yann Fouéré,784715608,Start,64940000.0
20471,New Zealand,Harold Hirst Innes,784719824,Stub,4987000.0
20472,Estonia,Ene Ergma,784720105,Start,1331000.0
20473,Australia,Henry Bloomfield (politician),784722803,Stub,25754000.0
20474,United Kingdom,"Henry Cohen, 1st Baron Cohen of Birkenhead",784723268,C,67160000.0
20475,France,Robert Fournier-Sarlovèze,784723517,Stub,64940000.0
20477,New Zealand,Henry Livingstone,784724943,Stub,4987000.0
20478,New Zealand,Henry Miller (New Zealand politician),784725276,Start,4987000.0
20479,Japan,Miho Takeda,784725654,Start,125967000.0
20480,France,Boris Fraenkel,784725912,Start,64940000.0
20481,Cuba,Alfonso Fraga,784726067,Stub,11281000.0
20483,France,Jean Alfred Fraissinet,784726597,B,64940000.0
20484,Cameroon,Augustine Ngom Jua,784730351,Stub,26598000.0
20485,Italy,Leopoldo Franchetti,784731584,C,60296000.0
20486,Cameroon,Vincent de Paul Ahanda,784732576,Stub,26598000.0
20487,Jamaica,Michael Henry (Jamaican politician),784732777,Stub,2809000.0
20488,Cameroon,Simon Pierre Tchoungui,784732980,C,26598000.0
20489,Uganda,Elijah Mushemeza,784734768,C,45741000.0
20490,Argentina,Hugo Perié,784735819,Stub,45377000.0
20491,Slovakia,Ján Francisci-Rimavský,784736749,Start,5462000.0
20492,Spain,Francisco de Garay,784737016,C,47635000.0
20493,United Kingdom,James Bellett Richey,784739583,Stub,67160000.0
20494,New Zealand,James Donald (politician),784740753,Start,4987000.0
20495,Australia,Frank De Stefano,784743407,C,25754000.0
20496,Papua New Guinea,Jeffrey Nape,784747375,Start,8950000.0
20497,Kenya,Johnson Muthama,784751827,Start,53528000.0
20498,United Kingdom,"John Keane, 1st Baron Keane",784756265,Start,67160000.0
20499,Italy,"Luigi, Count Cibrario",784756298,Start,60296000.0
20502,Grenada,John Watts (Grenadian politician),784760924,Start,113000.0
20503,United States,Jack Williams (American politician),784763652,GA,329878000.0
20504,New Zealand,Joseph Linklater,784763965,Start,4987000.0
20505,New Zealand,Julia Wallace,784764804,Stub,4987000.0
20507,Canada,Michael Levitt (politician),784765875,Stub,38190000.0
20508,New Zealand,Kathrine McAllister Bell,784765914,Stub,4987000.0
20509,Denmark,Fredrik Bajer,784766633,Start,5829000.0
20510,Lebanon,Boutros Khawand,784767089,Start,6825000.0
20511,Uganda,Michael Lulume Bayigga,784768216,Start,45741000.0
20513,Australia,Leslie Payne,784769407,Stub,25754000.0
20515,New Zealand,Lloyd White (diplomat),784775099,Start,4987000.0
20516,Spain,Francisco López Osornio,784775356,Start,47635000.0
20517,Bolivia,Hernán Siles Zuazo,784775420,C,11633000.0
20518,Antigua and Barbuda,Louise Lake-Tack,784776680,Start,98000.0
20519,Malta,Luigi Preziosi,784776831,Start,522000.0
20520,Poland,Walerian Krasiński,784778017,Start,38368000.0
20521,Germany,Wilhelm Salomon Freund,784778350,Stub,83300000.0
20522,New Zealand,Mark Wallace (community leader),784779142,Stub,4987000.0
20523,Australia,Lyn Breuer,784782650,Stub,25754000.0
20524,Papua New Guinea,Michael Nali,784783219,Stub,8950000.0
20526,New Zealand,Murray Linton,784785049,Stub,4987000.0
20527,Tuvalu,Namoliki Sualiki,784785218,Start,10000.0
20528,Switzerland,Franz Rudolf Frisching,784785361,Start,8634000.0
20529,Iran,Hassan Hasanzadeh Amoli,784785695,Start,84150000.0
20531,Brazil,Noel Charles,784787281,Start,211812000.0
20532,Laos,Pany Yathotou,784787573,Stub,7242000.0
20533,India,P. C. Bhattacharya,784789944,Start,1400100000.0
20534,Vietnam,Trần Đức Lương,784791114,Stub,96209000.0
20535,New Zealand,Pei Te Hurinui Jones,784791967,Start,4987000.0
20536,Iceland,Unnur Brá Konráðsdóttir,784793126,Stub,368000.0
20537,United Kingdom,"Philip Smith, Baron Smith of Hindhead",784794669,Stub,67160000.0
20538,Australia,Gary Higgins,784795643,Start,25754000.0
20539,India,Uday Bhembre,784799587,C,1400100000.0
20540,Germany,Michael Sommer,784803669,Start,83300000.0
20541,Libya,Umar Mustafa al-Muntasir,784805072,Stub,6891000.0
20542,Congo,Michel Bidimbou,784823532,Start,5518000.0
20543,Argentina,Juan Fugl,784824616,Stub,45377000.0
20544,Germany,Michel Friedman,784825602,Start,83300000.0
20546,Botswana,Ralph Champneys Williams,784826364,Start,2317000.0
20547,New Zealand,Ralph Love,784826476,Start,4987000.0
20548,New Zealand,Rangi Mawhete,784826631,Start,4987000.0
20551,France,Michel Mathieu (French politician),784827222,Stub,64940000.0
20554,Russia,Nikolai Leonov,784831175,Start,146733000.0
20556,New Zealand,Robert Panapa Tutaki,784831943,Stub,4987000.0
20557,United Kingdom,Ronald Gilbey,784834317,Start,67160000.0
20558,United Kingdom,Ros Jones,784834709,Start,67160000.0
20559,Russia,Fyodor Kokoshkin (politician),784835253,C,146733000.0
20560,United Kingdom,Sally Powell,784836681,Start,67160000.0
20561,United Kingdom,"Samuel Fisher, Baron Fisher of Camden",784836859,Start,67160000.0
20562,France,"Gabriel Paul Othenin de Cléron, comte d'Haussonville",784838102,Start,64940000.0
20563,United Kingdom,"Shas Sheehan, Baroness Sheehan",784838160,Stub,67160000.0
20564,United Kingdom,"Stuart Polak, Baron Polak",784846686,Start,67160000.0
20565,United Kingdom,"Sydney Jacobson, Baron Jacobson",784847883,Start,67160000.0
20567,New Zealand,Terry Magaoa Chapman,784849281,Start,4987000.0
20568,Sri Lanka,Upatissa Gamanayake,784854380,Stub,21937000.0
20569,Australia,Rick Farley,784854444,Start,25754000.0
20572,Finland,Raimo Vistbacka,784864073,Stub,5529000.0
20573,China,Gao Shi,784866166,Stub,1402385000.0
20574,New Zealand,William Girling,784869562,Start,4987000.0
20576,New Zealand,William Larnach,784871814,C,4987000.0
20577,Panama,Clara González,784872218,B,4283000.0
20578,Dominican Republic,Guadalupe Valdez,784873659,Stub,10500000.0
20579,New Zealand,William Spiers Glenn,784874338,Start,4987000.0
20581,Argentina,Facundo Quiroga,784879850,Start,45377000.0
20582,Colombia,Carolina Soto Losada,784881283,Stub,49444000.0
20583,Australia,Mick Veivers,784881558,Stub,25754000.0
20584,Myanmar,Saw Maung,784883032,Start,54704000.0
20585,Ghana,George Isaac Amoo,784884405,Stub,31073000.0
20586,Myanmar,Maung Maung,784885230,Start,54704000.0
20587,Myanmar,Sao Shwe Thaik,784889140,Start,54704000.0
20588,Germany,Martin Gauger,784890331,Stub,83300000.0
20589,Romania,List of Romanian politicians convicted of crimes,784892153,C,19241000.0
20590,Albania,Rasih Dino,784902264,Stub,2838000.0
20591,Ghana,Akua Donkor,784910895,Start,31073000.0
